title,rent,room,lease,city,area,community,position,decoration,space,face,floor,type,time,contacts,evaluate
租房立省4000元前海时代高层采光视野好 交通生活便利,1900,2室1厅1卫,付1押1,合租,南山,前海时代,前海,精装修,14.9平方米,东南,低层(共18层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
立减2000 梅林海关生活区 精装 押一付一 免中介,2190,3室1厅1卫,付1押1,合租,福田,梅林海关生活区,莲花一村,精装修,22.9平方米,西南,高层(共19层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住桃源居康达尔山海上城950可短租可月付押一付一,950,2室1厅1卫,付1押1,合租,宝安,康达尔山海上城,西乡,精装修,14.8平方米,朝南,中层(共18层),普通住宅,2019年6月12日,王**,打败了77.2%的同城经纪人
首月0元住桃园南侨花园1585管家服务高性价比大主卧,1585,3室1厅1卫,付1押1,合租,南山,南侨花园,南山医院,精装修,19.4平方米,朝南,低层(共21层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
龙珠花园，停车方便，家具齐全，干净整洁，拎包入住,1610,3室1厅1卫,付1押1,合租,布吉,龙珠花园,布吉关,精装修,14.3平方米,朝南,高层(共21层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住南山南山中心区现代城华庭可短租可月付押一付一,1480,3室1厅1卫,付1押1,合租,南山,现代城华庭,南山中心区,精装修,16.3平方米,东北,低层(共18层),普通住宅,2019年6月12日,韩**,打败了74.2%的同城经纪人
金达花园后瑞地铁口，小区环境好，紧邻地铁口，交通便利,1795,3室1厅1卫,付1押1,合租,南山,海晖大厦,南油,精装修,14.1平方米,朝西,低层(共16层),普通住宅,2019年6月12日,杨**,打败了77.2%的同城经纪人
租房立省4000元苏豪名厦高层飘窗近地铁生活便利,1840,3室1厅1卫,付1押1,合租,南山,苏豪名厦,南头,精装修,17.8平方米,朝北,低层(共21层),普通住宅,2019年6月12日,杨*,打败了68%的同城经纪人
水湾1979小区安静怡人 适合居住 精装全齐拎包住蛇口,1100,1室1厅1卫,付1押1,合租,南山,水湾1979,蛇口,精装修,13.5平方米,朝西,中层(共15层),普通住宅,2019年6月12日,夏**,打败了77.2%的同城经纪人
租房立省2000元南光城市花园家电齐全 拎包入住 急租急租,1440,2室1厅1卫,付1押1,合租,南山,南光城市花园,南山中心区,精装修,14平方米,东南,中层(共12层),普通住宅,2019年6月11日,黄**,打败了68%的同城经纪人
租房立省4000元中航天逸精装好房 先到先得  月付,2160,3室1厅1卫,付1押1,合租,龙华,中航天逸,民治,精装修,17.5平方米,东南,低层(共20层),普通住宅,2019年6月12日,魏*,打败了65.5%的同城经纪人
租房立省4000元世界花园香山居商超齐全 压一付一 随时看房,1347,3室1厅1卫,付1押1,合租,南山,世界花园香山居,华侨城,精装修,18.9平方米,朝西,低层(共22层),普通住宅,2019年6月12日,夏**,打败了77.2%的同城经纪人
首月0元住固戍中信2805可短租可月付,2805,3室1厅1卫,付1押1,合租,宝安,领航里程花园(中信领航城一期),领航城,精装修,18.2平方米,朝东,中层(共16层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元仓前锦福苑精装带家电 出门公交车站,1743,3室1厅1卫,付1押1,合租,南山,仓前锦福苑(南区),南山中心区,精装修,17.5平方米,东南,高层(共28层),普通住宅,2019年6月12日,陈**,打败了88%的同城经纪人
租房立省4000元新乐村六巷1号小区包物业包网费 精装小区房,2990,1室1厅1卫,付1押1,合租,宝安,新乐村六巷1号小区,西乡,精装修,22.5平方米,西北,高层(共20层),普通住宅,2019年6月12日,刘*,打败了71.6%的同城经纪人
租房立省4000元宝湖新村正规三房 拎包入住 家电齐全,1410,3室1厅1卫,付1押1,合租,龙华,宝湖新村,清湖,精装修,11.8平方米,朝南,低层(共14层),普通住宅,2019年6月12日,苟**,打败了68%的同城经纪人
租房立省4000元鼎尚时代包物业包网费 精装小区房 无中介,2740,1室1厅1卫,付1押1,合租,宝安,鼎尚时代,固戍,精装修,27.6平方米,朝北,高层(共24层),普通住宅,2019年6月12日,刘*,打败了71.6%的同城经纪人
租房立省2000元龙坤居家电齐全 拎包入住 急租急租,1410,2室1厅1卫,付1押1,合租,南山,龙坤居,南油,精装修,15.8平方米,西北,低层(共8层),普通住宅,2019年6月12日,黄**,打败了68%的同城经纪人
南山周边配套完善 有电梯 户型方正 采光足 宜居住,1100,3室1厅1卫,付1押1,合租,南山,桂庙花园,南山中心区,精装修,16.2平方米,东北,中层(共17层),普通住宅,2019年6月12日,罗**,打败了84.3%的同城经纪人
典雅居 高立减3000 紧邻地铁 家具全新,1550,3室1厅1卫,付1押1,合租,罗湖,典雅居,翠竹,精装修,11.7平方米,西南,中层(共12层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省2000元中信红树湾精装好房 先到先得  月付,2510,3室1厅1卫,付1押1,合租,南山,中信红树湾(南区),华侨城,精装修,27.3平方米,东南,中层(共12层),普通住宅,2019年6月12日,姚**,打败了95.5%的同城经纪人
科技园三十六区  精装蛋壳公寓 押一付一,1910,3室1厅1卫,付1押1,合租,南山,科苑花园,科技园,精装修,17.6平方米,朝东,低层(共18层),普通住宅,2019年6月12日,苏**,打败了74.2%的同城经纪人
租房立省4000元西丽工业区套房直租随时看免中介商超齐全,2830,3室1厅1卫,付1押1,合租,南山,西丽工业区,西丽,精装修,31.9平方米,朝东,中层(共14层),普通住宅,2019年6月12日,余*,打败了68%的同城经纪人
首月0租金，一年省2.5个月 这里交通便利  阳台房 房间实,2390,3室1厅1卫,付1押1,合租,龙华,万科金域华府,龙华,精装修,26.2平方米,朝东,中层(共17层),普通住宅,2019年6月12日,张*,打败了74.2%的同城经纪人
租房立省4000元珑御府包物业包网费 精装小区房 无中介,1560,3室1厅1卫,付1押1,合租,南山,珑御府,科苑,精装修,14.6平方米,朝东,低层(共19层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住清湖地铁口美丽365花园1830可短租押一付一,1830,3室1厅1卫,付1押1,合租,龙华,美丽365花园,美丽365花园,精装修,16.5平方米,朝北,低层(共17层),普通住宅,2019年6月12日,陈**,打败了88%的同城经纪人
南向采光足 全齐出租 拎包即住 室友易相处南头,1590,3室1厅1卫,付1押1,合租,南山,阳光里雅居,南山中心区,精装修,17.3平方米,西北,中层(共15层),普通住宅,2019年6月12日,赖**,打败了93.6%的同城经纪人
首月0元住固戍地铁口中信1460可短租押一付一,1460,3室1厅1卫,付1押1,合租,宝安,领航里程花园(中信领航城一期),领航城,精装修,14.7平方米,朝南,低层(共17层),普通住宅,2019年6月12日,黄**,打败了68%的同城经纪人
南头低调中尽显奢华 南向采光足 全齐出租 方便看房,1355,3室1厅1卫,付1押1,合租,南山,四季丽晶,前海,精装修,18.7平方米,东北,高层(共23层),普通住宅,2019年6月12日,罗**,打败了71.6%的同城经纪人
租房立省3000元星河锦居出门就是地铁 精装带家私,2550,3室1厅1卫,付1押1,合租,福田,星河锦居,沙尾,精装修,22.5平方米,朝北,低层(共26层),普通住宅,2019年6月11日,刘*,打败了68%的同城经纪人
首月0元住桃源居中信可短租可月付24管家服务,950,2室1厅1卫,付1押1,合租,宝安,领航里程花园(中信领航城一期),领航城,精装修,13.2平方米,东北,低层(共15层),普通住宅,2019年6月12日,杨**,打败了74.2%的同城经纪人
租房立省4000元深航幸福花园全新装修 品牌家电 看房随时,1600,3室1厅1卫,付1押1,合租,宝安,深航幸福花园,福永,精装修,11.9平方米,东北,低层(共14层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元鸿荣源壹成中心花园月付 包物业费网费 无中,1060,3室1厅1卫,付1押1,合租,龙华,鸿荣源壹成中心花园,龙华,精装修,12.8平方米,朝东,低层(共14层),普通住宅,2019年6月12日,何*,打败了74.2%的同城经纪人
租房立省3000元东环二路1号小区押一付一 精装公寓 无中介,1920,3室1厅1卫,付1押1,合租,龙华,东环二路1号小区,民治,精装修,18.2平方米,东北,低层(共19层),普通住宅,2019年6月12日,唐*,打败了68%的同城经纪人
租房立省3000元益强居正规三房 拎包入住 家电齐全,1560,3室1厅1卫,付1押1,合租,福田,益强居,益田村,精装修,13.5平方米,西北,中层(共17层),普通住宅,2019年6月12日,许**,打败了71.6%的同城经纪人
租房立省4000元新乐社区月付 包物业费网费 无中介,2145,2室1厅1卫,付1押1,合租,宝安,新乐社区,宝安中心区,精装修,13.7平方米,西北,低层(共16层),普通住宅,2019年6月12日,刘**,打败了77.2%的同城经纪人
莱蒙水榭春天 中间楼层 精装三房 环境舒适 业主直租,1260,3室1厅1卫,付1押1,合租,龙华,莱蒙水榭春天一二三期,莱蒙水榭春天,精装修,13.4平方米,东北,中层(共14层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住清湖美丽365花园可短租可月付24管家服务,1960,3室1厅1卫,付1押1,合租,龙华,美丽365花园,美丽365花园,精装修,18.7平方米,西北,低层(共19层),普通住宅,2019年6月12日,陈**,打败了88%的同城经纪人
租房立省4000元美丽AAA花园包物业包网费 无中介,2305,2室1厅1卫,付1押1,合租,龙华,美丽AAA花园,龙华中心区,精装修,14.4平方米,朝南,中层(共14层),普通住宅,2019年6月12日,李**,打败了82.4%的同城经纪人
租房立省4000元日出印象正规三房 拎包入住 家电齐全,1080,3室1厅1卫,付1押1,合租,龙华,日出印象(B区),民治,精装修,26.6平方米,朝西,中层(共20层),普通住宅,2019年6月12日,陆*,打败了71.6%的同城经纪人
梅林关口悦景苑全齐出租 拎包即住 有钥匙看房方便,1780,3室1厅1卫,付1押1,合租,龙华,悦景苑,梅林关口,精装修,15平方米,东北,中层(共18层),普通住宅,2019年6月12日,刘*,打败了71.6%的同城经纪人
租房立省2000元南海玫瑰花园精装好房 先到先得 月付,1830,3室1厅1卫,付1押1,合租,南山,南海玫瑰花园(一期),蛇口,精装修,17.1平方米,西北,高层(共23层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省3000元金穗居独卫带阳台 家电齐全 无中介,1325,3室1厅1卫,付1押1,合租,罗湖,金穗居,草埔,精装修,14.2平方米,朝北,中层(共14层),普通住宅,2019年6月8日,任*,打败了77.2%的同城经纪人
租房立省4000元金凤凰豪苑独卫带阳台 家电齐全 无中介,880,3室1厅1卫,付1押1,合租,龙华,金凤凰豪苑,清湖,精装修,12平方米,西南,低层(共14层),普通住宅,2019年6月12日,陈**,打败了84.3%的同城经纪人
租房立省4000元浩铭财富广场民水电 免中介 拎包入住,1900,3室1厅1卫,付1押1,合租,福田,浩铭财富广场,荔枝公园,精装修,23.1平方米,朝南,高层(共20层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
高端住宅小区 生活气息浓 采光好 家电家具全新 可月租可做饭,2164,3室1厅1卫,付1押1,合租,南山,豪方现代豪园,科技园,精装修,19.8平方米,朝东,低层(共11层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元前海时代全新家电给你个温馨的窝,1820,2室1厅1卫,付1押1,合租,南山,前海时代,前海,精装修,14.1平方米,朝东,中层(共14层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
租房立省4000元鸿荣源壹成中心花园全新装修 品牌家电 看房,1680,3室1厅1卫,付1押1,合租,龙华,鸿荣源壹成中心花园,龙华,精装修,15.1平方米,朝南,中层(共28层),普通住宅,2019年6月12日,王*,打败了71.6%的同城经纪人
新天地名居 可短租，精装修3房2厅，拎包住,1830,3室1厅1卫,付1押1,合租,罗湖,新天地名居,黄贝岭,精装修,15.4平方米,东北,低层(共18层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元富通天骏商超齐全 压一付一 随时看房,2335,2室1厅1卫,付1押1,合租,龙华,富通天骏,龙华,精装修,14.4平方米,朝北,低层(共16层),普通住宅,2019年6月12日,霍**,打败了63.2%的同城经纪人
民治立省2000元梅花山庄家电齐全 拎包入住 急租急租,990,3室1厅1卫,付1押1,合租,龙华,梅花山庄(别墅),民治,精装修,13.9平方米,朝东,中层(共12层),普通住宅,2019年6月12日,陆*,打败了71.6%的同城经纪人
环境优美 豪华装修 家电家具齐全 商超齐全龙华中心区幸福城,1680,3室1厅1卫,付1押1,合租,龙华,幸福城(一期),清湖,精装修,18.5平方米,朝西,中层(共13层),普通住宅,2019年6月12日,任*,打败了77.2%的同城经纪人
首月0元住桃园南侨花园1585管家服务高性价比大主卧,1585,3室1厅1卫,付1押1,合租,南山,南侨花园,南山医院,精装修,19.4平方米,朝南,低层(共21层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
租房立省4000元金地上塘道精装好房 先到先得  月付,2500,3室1厅1卫,付1押1,合租,龙华,金地上塘道(一期),龙华,精装修,23平方米,朝北,中层(共17层),普通住宅,2019年6月12日,刘**,打败了71.6%的同城经纪人
首月0元住清湖保利悦都花园正规三房 拎包入住 家电齐全,1710,2室1厅1卫,付1押1,合租,龙华,保利悦都,清湖,精装修,16.1平方米,东南,中层(共15层),普通住宅,2019年6月12日,任*,打败了77.2%的同城经纪人
龙华中心区停车方便 户型方正 采光足 精装全齐拎包即住,1990,3室1厅1卫,付1押1,合租,龙华,捷殷翰庭,龙华中心区,精装修,15.3平方米,东北,低层(共20层),普通住宅,2019年6月12日,任*,打败了77.2%的同城经纪人
首月0元住固戍南航明珠1990可短租可月付押一付一,1990,3室1厅1卫,付1押1,合租,宝安,南航明珠花园,西乡,精装修,13平方米,东北,低层(共17层),普通住宅,2019年6月12日,罗**,打败了71.6%的同城经纪人
租房立省4000元东怡楼包物业包网费 精装小区房 无中介,1800,2室1厅1卫,付1押1,合租,南山,东怡楼,蛇口,精装修,14.9平方米,西北,高层(共19层),普通住宅,2019年6月12日,雷*,打败了74.2%的同城经纪人
租房立省4000元富联公寓家电齐全 拎包入住 急租急租,910,3室1厅1卫,付1押1,合租,龙华,富联公寓,美丽365花园,精装修,10.5平方米,朝东,低层(共13层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
赛格新城市广场 紧邻地铁，押一付一 蛋壳公寓,2250,1室1厅1卫,付1押1,合租,布吉,赛格新城市广场,上水径,精装修,12.7平方米,东南,低层(共12层),普通住宅,2019年6月11日,王*,打败了71.6%的同城经纪人
租房立省1000元常兴花园白领公寓 实墙隔音好 家具齐全,1520,3室1厅1卫,付1押1,合租,南山,常兴花园,南山中心区,精装修,20.4平方米,朝西,中层(共28层),普通住宅,2019年6月12日,张**,打败了77.2%的同城经纪人
